,0,id,frequency
3126,m.03rk0 film.film.runtime..film.film_cut.film_release_region,3126,2
3127,m.04l1gwb film.film.other_crew..film.film_crew_gig.film_crew_role,3127,1
3128,m.02hxcvy location.country.official_language,3128,2
3129,m.0355r8 soccer.football_team.league..soccer.football_league_participation.league,3129,1
3130,m.01xs069 common.topic.notable_types,3130,6
3131,m.0d0vqn chemistry.chemical_element.discovering_country,3131,2
3132,m.0349s film.film.dubbing_performances..film.dubbing_performance.language,3132,2
3133,m.06mp7 film.film.dubbing_performances..film.dubbing_performance.language,3133,2
3134,m.06b_j film.film.dubbing_performances..film.dubbing_performance.language,3134,3
3135,m.06nm1 film.film.dubbing_performances..film.dubbing_performance.language,3135,1
3136,m.064_8sq film.film.dubbing_performances..film.dubbing_performance.language,3136,3
3137,m.02h7kv1 common.topic.notable_types,3137,3
3138,m.01xrjd6 common.topic.notable_types,3138,1
3139,m.0hkf business.business_operation.industry,3139,3
3140,m.088q4 organization.organization.headquarters..location.mailing_address.country,3140,1
3141,m.05qhw media_common.netflix_title.netflix_genres,3141,1
3142,m.0bgm3n7 common.topic.notable_types,3142,1
3143,m.02bv9 book.written_work.original_language,3143,1
3144,m.0162v people.person.nationality,3144,1
3145,m.083tk people.person.languages,3145,1
3146,m.0459q4 film.actor.dubbing_performances..film.dubbing_performance.language,3146,1
3147,m.06hsk book.book.genre,3147,2
3148,m.0hcr film.film.film_format,3148,1
3149,m.0ltv media_common.netflix_title.netflix_genres,3149,2
3150,m.09pmkv organization.organization.headquarters..location.mailing_address.country,3150,5
3151,m.0319l music.musical_group.member..music.group_membership.role,3151,1
3152,m.021y8_g common.topic.notable_types,3152,1
3153,m.01z215 organization.organization.headquarters..location.mailing_address.country,3153,2
3154,m.0731l2 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,3154,3
3155,m.04g61 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3155,1
3156,m.04g61 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,3156,1
3157,m.01flgk people.person.nationality,3157,4
3158,m.015552 computer.software.software_genre,3158,2
3159,m.07z4p computer.software.software_genre,3159,1
3160,m.05q31 computer.software.languages_used,3160,4
3161,m.0279m computer.software.software_genre,3161,1
3162,m.06vw1 computer.software.license,3162,1
3163,m.0gvswcc computer.software.compatible_oses..computer.software_compatibility.operating_system,3163,2
3164,m.085_2 computer.software.compatible_oses..computer.software_compatibility.operating_system,3164,3
3165,m.06frc people.person.nationality,3165,6
3166,m.03115z tv.tv_program.languages,3166,2
3167,m.03qhk3m people.person.profession,3167,1
3168,m.06npd film.film.country,3168,1
3169,m.01jb8r location.country.official_language,3169,1
3170,m.01b7b people.person.profession,3170,2
3171,m.05l8y people.person.nationality,3171,1
3172,m.04gqr people.person.nationality,3172,1
3173,m.02p0qmm organization.organization.phone_number..common.phone_number.category,3173,1
3174,m.088vb people.person.nationality,3174,2
3175,m.0dbxy people.person.ethnicity,3175,9
3176,m.0j4b people.person.nationality,3176,3
3177,m.0127jb film.film.genre,3177,1
3178,m.088tv people.person.nationality,3178,1
3179,m.01841n film.film.language,3179,2
3180,m.01n4w government.political_district.representatives..government.government_position_held.jurisdiction_of_office,3180,1
3181,m.03_d0 music.album.genre,3181,2
3182,m.0jzc media_common.netflix_title.netflix_genres,3182,1
3183,m.04wsz media_common.netflix_title.netflix_genres,3183,1
3184,m.0459q4 people.person.languages,3184,4
3185,m.0l14gg film.film.other_crew..film.film_crew_gig.film_crew_role,3185,2
3186,m.0g4gr business.business_operation.industry,3186,1
3187,m.01kr6k organization.organization.leadership..organization.leadership.role,3187,1
3188,m.01c7y media_common.netflix_title.netflix_genres,3188,1
3189,m.042ck food.dish.cuisine,3189,1
3190,m.01j1n2 book.book.genre,3190,1
3191,m.01ycx0 people.person.nationality,3191,2
3192,m.01v34 user.robert.roman_empire.roman_emperor.emperor_of,3192,1
3193,m.07c6l music.artist.contribution..music.recording_contribution.performance_role,3193,1
3194,m.03k50 tv.tv_program.languages,3194,2
3195,m.02hyt6 baseball.baseball_player.position_s,3195,3
3196,m.018h2 media_common.netflix_title.netflix_genres,3196,2
3197,m.03hkp base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,3197,3
3198,m.071fb tv.tv_program.languages,3198,1
3199,m.02hwyss tv.tv_program.languages,3199,1
3200,m.01c7y tv.tv_program.languages,3200,1
3201,m.01pb34 tv.tv_program.regular_cast..tv.regular_tv_appearance.special_performance_type,3201,1
3202,m.012v8 tv.tv_program.languages,3202,1
3203,m.0345h film.film.distributors..film.film_film_distributor_relationship.region,3203,1
3204,m.059rby government.political_district.representatives..government.government_position_held.jurisdiction_of_office,3204,1
3205,m.01fch0 government.governmental_body.members..government.government_position_held.basic_title,3205,1
3206,m.0377k9 government.governmental_body.members..government.government_position_held.basic_title,3206,1
3207,m.01xp_h government.governmental_body.members..government.government_position_held.basic_title,3207,1
3208,m.02jxk government.political_district.representatives..government.government_position_held.jurisdiction_of_office,3208,2
3209,m.04hzj people.person.nationality,3209,1
3210,m.0kxk geography.geographical_feature.category,3210,1
3211,m.070f6j base.schemastaging.person_extra.net_worth..measurement_unit.dated_money_value.currency,3211,1
3212,m.07fj_ olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,3212,1
3213,m.07fj_ olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3213,1
3214,m.02kdlqc common.topic.notable_types,3214,1
3215,m.0k3p base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,3215,1
3216,m.014l7h people.person.profession,3216,1
3217,m.02gzlx medicine.disease.medical_specialties,3217,3
3218,m.03gj2 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,3218,1
3219,m.03gj2 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3219,1
3220,m.07scx computer.software.compatible_oses..computer.software_compatibility.operating_system,3220,3
3221,m.076gw8 computer.software.compatible_oses..computer.software_compatibility.operating_system,3221,1
3222,m.0y1mh location.country.official_language,3222,2
3223,m.02xhv5q common.topic.notable_types,3223,3
3224,m.0220pfk common.topic.notable_types,3224,1
3225,m.09c7w0 base.schemastaging.athlete_extra.salary..base.schemastaging.athlete_salary.currency,3225,1
3226,m.0d0kn olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3226,1
3227,m.05vz3zq olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,3227,1
3228,m.0d0kn olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,3228,1
3229,m.05vz3zq olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,3229,2
3230,m.05148p4 music.artist.contribution..music.recording_contribution.performance_role,3230,1
3231,m.03hkp location.country.official_language,3231,1
3232,m.01prdc organization.organization.organization_type,3232,1
3233,m.088n7 film.film.gross_revenue..measurement_unit.dated_money_value.currency,3233,4
3234,m.0166v people.person.nationality,3234,1
3235,m.0g0dy geography.geographical_feature.category,3235,1
3236,m.014ktf tv.tv_program.regular_cast..tv.regular_tv_appearance.special_performance_type,3236,1
3237,m.07c9s location.country.official_language,3237,2
3238,m.02079p government.government_office_or_title.category,3238,1
3239,m.02079p government.government_office_or_title.office_holders..government.government_position_held.basic_title,3239,1
3240,m.03tzh9 architecture.architect.architectural_style,3240,2
3241,m.0dqj19 architecture.architect.architectural_style,3241,2
3242,m.015fr film.film.runtime..film.film_cut.film_release_region,3242,1
3243,m.06wrt sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,3243,1
3244,m.09_9n sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,3244,1
3245,m.093shy geography.lake.lake_type,3245,3
3246,m.0697s people.person.nationality,3246,1
3247,m.07ytt organization.organization.headquarters..location.mailing_address.country,3247,1
3248,m.018jz olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,3248,1
3249,m.097kp film.film.language,3249,4
3250,m.03ryn film.film.country,3250,1
3251,m.09pmkv film.film.runtime..film.film_cut.film_release_region,3251,1
3252,m.02_382h common.topic.notable_types,3252,3
3253,m.071qnz base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,3253,1
3254,m.03tmr sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,3254,2
3255,m.03tmr olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,3255,2
3256,m.03rj0 organization.organization.headquarters..location.mailing_address.country,3256,2
3257,m.0869mz people.person.ethnicity,3257,2
3258,m.05172y organization.organization.board_members..organization.organization_board_membership.role,3258,1
3259,m.04h4w geography.geographical_feature.category,3259,3
3260,m.0bpgx education.educational_institution.school_type,3260,1
3261,m.03x42 people.person.languages,3261,2
3262,m.02nzlrk people.person.profession,3262,1
3263,m.019kn7 fictional_universe.fictional_character.ethnicity,3263,1
3264,m.0b1g2 location.country.official_language,3264,1
3265,m.04306rv book.written_work.original_language,3265,1
3266,m.05qt0 book.book.genre,3266,2
3267,m.05r79 book.book.genre,3267,1
3268,m.03g3w book.book.genre,3268,2
3269,m.04rjg book.book.genre,3269,1
3270,m.062z7 people.person.profession,3270,2
3271,m.03krj sports.sports_team.sport,3271,1
3272,m.01wgr book.periodical.language,3272,1
3273,m.02bv9 book.periodical.language,3273,1
3274,m.02bjrlw book.periodical.language,3274,1
3275,m.05qqm book.periodical.language,3275,1
3276,m.03_9r book.periodical.language,3276,1
3277,m.02ztjwg book.periodical.language,3277,1
3278,m.05zjd book.periodical.language,3278,1
3279,m.0349s book.periodical.language,3279,1
3280,m.0295r book.periodical.language,3280,1
3281,m.04306rv book.periodical.language,3281,1
3282,m.0c_v2 book.periodical.language,3282,1
3283,m.032tl book.periodical.subjects,3283,1
3284,m.064_8sq book.periodical.language,3284,1
3285,m.06nm1 book.periodical.language,3285,1
3286,m.01r2l book.periodical.language,3286,1
3287,m.05f_3 book.periodical.language,3287,1
3288,m.0k0sb book.periodical.language,3288,1
3289,m.097kp book.periodical.language,3289,1
3290,m.06b_j book.periodical.language,3290,1
3291,m.01gp_d book.periodical.language,3291,1
3292,m.0k0sv book.periodical.language,3292,1
3293,m.02hwhyv book.periodical.language,3293,1
3294,m.02hwyss book.periodical.language,3294,1
3295,m.0l14gg music.album.genre,3295,2
3296,m.0ptk_ location.statistical_region.gdp_nominal_per_capita..measurement_unit.dated_money_value.currency,3296,2
3297,m.0ptk_ location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency,3297,2
3298,m.07f5x people.person.nationality,3298,2
3299,m.0295r film.film.dubbing_performances..film.dubbing_performance.language,3299,1
3300,m.0295r location.country.official_language,3300,2
3301,m.02knxyp common.topic.notable_types,3301,1
3302,m.06bvp book.book.genre,3302,1
3303,m.0hc1z book.book.genre,3303,1
3304,m.03k50 film.film.dubbing_performances..film.dubbing_performance.language,3304,1
3305,m.023907r business.business_operation.industry,3305,2
3306,m.0377k9 government.government_office_or_title.office_holders..government.government_position_held.basic_title,3306,1
3307,m.0n1h film.film.other_crew..film.film_crew_gig.film_crew_role,3307,3
3308,m.02h7c7b common.topic.notable_types,3308,3
3309,m.0ltv sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,3309,3
3310,m.05h1pwb common.topic.notable_types,3310,2
3311,m.0kc9f media_common.netflix_title.netflix_genres,3311,1
3312,m.015f1d location.statistical_region.gdp_nominal_per_capita..measurement_unit.dated_money_value.currency,3312,1
3313,m.01ls2 organization.organization.headquarters..location.mailing_address.country,3313,1
3314,m.03wkwg sports.sports_team.colors,3314,1
3315,m.0d0kn organization.organization.headquarters..location.mailing_address.country,3315,1
3316,m.01xqw music.group_member.membership..music.group_membership.role,3316,2
3317,m.0krdk organization.organization.board_members..organization.organization_board_membership.role,3317,2
3318,m.04s0m book.author.school_or_movement,3318,1
3319,m.07f1x organization.organization.headquarters..location.mailing_address.country,3319,4
3320,m.056vv geography.river.basin_countries,3320,1
3321,m.06v36 people.person.nationality,3321,1
3322,m.01gmkg location.country.official_language,3322,1
3323,m.06hpx2 organization.organization.board_members..organization.organization_board_membership.role,3323,2
3324,m.0880p people.person.languages,3324,1
3325,m.0k0sv people.person.languages,3325,1
3326,m.01rhl music.group_member.instruments_played,3326,1
3327,m.06d_3 travel.transport_terminus.travel_destinations_served..travel.transportation.mode_of_transportation,3327,1
3328,m.0j1z8 organization.organization.headquarters..location.mailing_address.country,3328,1
3329,m.01wtlq music.album.genre,3329,1
3330,m.04306rv opera.opera.language,3330,2
3331,m.025dy0w common.topic.notable_types,3331,2
3332,m.05lls music.composition.form,3332,1
3333,m.02wm6l people.person.nationality,3333,1
3334,m.025tjcb education.educational_institution.school_type,3334,1
3335,m.03jy9d medicine.drug.route_of_administration,3335,3
3336,m.01bkv location.country.official_language,3336,1
3337,m.01xp_h government.political_appointer.appointees..government.government_position_held.basic_title,3337,2
3338,m.01t_55 government.political_appointer.appointees..government.government_position_held.basic_title,3338,2
3339,m.0vjs6 people.person.profession,3339,1
3340,m.0c_v2 film.film.dubbing_performances..film.dubbing_performance.language,3340,2
3341,m.0154j media_common.netflix_title.netflix_genres,3341,1
3342,m.0f85g architecture.building.building_function,3342,1
3343,m.0f85g religion.place_of_worship.type_of_place_of_worship,3343,1
3344,m.06tw8 geography.river.basin_countries,3344,3
3345,m.07tp2 geography.river.basin_countries,3345,2
3346,m.01zq91 government.government_office_or_title.category,3346,1
3347,m.0485n base.schemastaging.athlete_extra.salary..base.schemastaging.athlete_salary.currency,3347,1
